AnonID,Cset,Phase,ResponseType,ConclusionRaw,Difficulty,Comparability,ConclusionClass,Type,Mating,Cset Quality (voted),Cset Quality (prescreen),Intervening bullets (min),Intervening bullets (max),Caliber Q1,Q1 Quality (prescreen),Q2 Quality (prescreen),Cset Category (Detailed)
BBEAR,QQ7004,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,C:C,GG,,,038,G,G,"Diff Make, FMJ"
BBEAR,QQ7016,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Model, JHP"
BBEAR,QQ7032,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BBEAR,QQ7161,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BBEAR,QQ7191,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,C:C,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BBEAR,QQ7244,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Model, JHP"
BBEAR,QQ7284,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,040,P,G,"Same Model, Diff Sess, JHP"
BBEAR,QQ7585,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,60.0,78.0,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BBEAR,QQ7626,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:B,PG,0.0,8.0,9ML,G,P,"Same Model, Same SubSess, FMJ"
BBEAR,QQ7645,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,30.0,48.0,9ML,P,G,"Same Model, Diff Sess, FMJ-JHP"
BBEAR,QQ7723,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,70.0,88.0,038,P,P,"Same Model, Diff Sess, JHP"
BBEAR,QQ8172,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Mated,A:B,PG,70.0,88.0,038,G,P,"Same Model, Diff Sess, JHP-FMJ"
BBEAR,QQ8307,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,C:C,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BBEAR,QQ8503,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Caliber, JHP-FMJ"
BBEAR,QQ8633,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, JHP"
BBEAR,QQ8923,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP-FMJ"
BDMJL,QQ5036,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BDMJL,QQ5039,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Make, FMJ"
BDMJL,QQ5062,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, FMJ"
BDMJL,QQ5169,Primary (Baseline),QQ,Excl,Diff,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, FMJ-JHP"
BDMJL,QQ5236,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,C:C,GG,0.0,8.0,9ML,G,G,"Same Model, Same SubSess, FMJ"
BDMJL,QQ5283,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, JHP"
BDMJL,QQ5473,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BDMJL,QQ5480,Primary (2nd assignments),QQ,Excl,Norm,,NonMatch,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, JHP"
BDMJL,QQ5480,Primary (Baseline),QQ,ID,Diff,,Match,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, JHP"
BDMJL,QQ5488,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PG,,,9ML,P,G,"Diff Model, JHP"
BDMJL,QQ5513,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, FMJ"
BDMJL,QQ5552,Primary (2nd assignments),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Same Model, Diff Sess, JHP"
BDMJL,QQ5552,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Same Model, Diff Sess, JHP"
BDMJL,QQ5555,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, FMJ"
BDMJL,QQ5558,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, JHP"
BDMJL,QQ5599,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,40.0,58.0,038,P,P,"Same Model, Diff Sess, JHP"
BDMJL,QQ5680,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,B:B,GG,,,040,G,G,"Same Model, Diff Sess, JHP-FMJ"
BDMJL,QQ5702,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Mated,B:B,GG,20.0,38.0,038,G,G,"Same Model, Diff Sess, JHP-FMJ"
BDMJL,QQ5746,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,0.0,8.0,040,P,P,"Same Model, Same SubSess, JHP"
BDMJL,QQ5930,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Mated,A:B,PG,30.0,48.0,040,P,G,"Same Model, Diff Sess, FMJ"
BDMJL,QQ6009,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Mated,A:B,PG,90.0,108.0,038,P,G,"Same Model, Diff Sess, JHP-FMJ"
BDMJL,QQ6100,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BDMJL,QQ6168,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Make, JHP-FMJ"
BDMJL,QQ6224,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BDMJL,QQ6239,Primary (2nd assignments),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BDMJL,QQ6239,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BDMJL,QQ6285,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Caliber, FMJ"
BDMJL,QQ6536,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, JHP-FMJ"
BDMJL,QQ6605,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:C,GG,,,038,G,G,"Diff Model, JHP-FMJ"
BDMJL,QQ6686,Primary (2nd assignments),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,30.0,48.0,040,P,P,"Same Model, Diff Sess, FMJ-JHP"
BDMJL,QQ6686,Primary (Baseline),QQ,ID,VDiff,,Match,QQ,Mated,A:A,PP,30.0,48.0,040,P,P,"Same Model, Diff Sess, FMJ-JHP"
BDMJL,QQ6708,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:A,GG,,,040,G,G,"Same Model, Diff Sess, JHP"
BDMJL,QQ6832,Primary (2nd assignments),QQ,Insuff,VDiff,,Inconclusive,QQ,Mated,B:B,GG,40.0,58.0,040,G,G,"Same Model, Diff Sess, JHP"
BDMJL,QQ6832,Primary (Baseline),QQ,LeanID,VDiff,,Match,QQ,Mated,B:B,GG,40.0,58.0,040,G,G,"Same Model, Diff Sess, JHP"
BDMJL,QQ6854,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BDMJL,QQ6895,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, FMJ"
BDMJL,QQ6899,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BDMJL,QQ7144,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, FMJ"
BDMJL,QQ7189,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Caliber, JHP"
BDMJL,QQ7199,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, FMJ-JHP"
BDMJL,QQ7265,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Caliber, FMJ"
BDMJL,QQ7291,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,10.0,28.0,9ML,G,G,"Same Model, Diff Sess, JHP"
BDMJL,QQ7577,Primary (Baseline),QQ,ID,Diff,,Match,QQ,Mated,A:A,PP,120.0,138.0,038,P,P,"Same Model, Diff Sess, JHP-FMJ"
BDMJL,QQ7635,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,C:C,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BDMJL,QQ7639,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Mated,A:B,PG,20.0,38.0,9ML,G,P,"Same Model, Diff Sess, JHP-FMJ"
BDMJL,QQ7666,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BDMJL,QQ7869,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, FMJ"
BDMJL,QQ8039,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP-FMJ"
BDMJL,QQ8126,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, JHP"
BDMJL,QQ8218,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Make, JHP"
BETXR,QQ5062,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, FMJ"
BETXR,QQ5088,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BETXR,QQ5169,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, FMJ-JHP"
BETXR,QQ5231,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, JHP"
BETXR,QQ5233,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Caliber, FMJ-JHP"
BETXR,QQ5236,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Mated,C:C,GG,0.0,8.0,9ML,G,G,"Same Model, Same SubSess, FMJ"
BETXR,QQ5273,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP"
BETXR,QQ5366,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,B:B,GG,,,040,G,G,"Diff Make, JHP-FMJ"
BETXR,QQ5421,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, JHP"
BETXR,QQ5473,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BETXR,QQ5488,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PG,,,9ML,P,G,"Diff Model, JHP"
BETXR,QQ5542,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,038,P,G,"Same Model, Diff Sess, JHP"
BETXR,QQ5702,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,20.0,38.0,038,G,G,"Same Model, Diff Sess, JHP-FMJ"
BETXR,QQ5781,Primary (Baseline),QQ,Excl,Diff,,NonMatch,QQ,Nonmated,A:B,GG,,,9ML,G,G,"Diff Model, JHP"
BETXR,QQ5930,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,30.0,48.0,040,P,G,"Same Model, Diff Sess, FMJ"
BETXR,QQ6006,Primary (Baseline),QQ,LeanID,Diff,,Match,QQ,Mated,A:B,PG,40.0,58.0,038,G,P,"Same Model, Diff Sess, FMJ-JHP"
BETXR,QQ6042,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BETXR,QQ6168,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Make, JHP-FMJ"
BETXR,QQ6224,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BETXR,QQ6285,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Caliber, FMJ"
BETXR,QQ6508,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BETXR,QQ6708,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Nonmated,A:A,GG,,,040,G,G,"Same Model, Diff Sess, JHP"
BETXR,QQ6895,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, FMJ"
BETXR,QQ6899,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BETXR,QQ6927,Primary (Baseline),QQ,ID,Diff,,Match,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, JHP"
BETXR,QQ7008,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, FMJ-JHP"
BETXR,QQ7010,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Mated,A:A,PP,50.0,68.0,038,P,P,"Same Model, Diff Sess, JHP"
BETXR,QQ7144,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, FMJ"
BETXR,QQ7189,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Caliber, JHP"
BETXR,QQ7199,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, FMJ-JHP"
BETXR,QQ7261,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ"
BETXR,QQ7291,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Mated,B:B,GG,10.0,28.0,9ML,G,G,"Same Model, Diff Sess, JHP"
BETXR,QQ7577,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Mated,A:A,PP,120.0,138.0,038,P,P,"Same Model, Diff Sess, JHP-FMJ"
BETXR,QQ7666,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BETXR,QQ7741,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Make, FMJ"
BETXR,QQ8126,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, JHP"
BETXR,QQ8331,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, JHP"
BETXR,QQ8513,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Mated,A:B,PG,90.0,108.0,038,P,G,"Same Model, Diff Sess, JHP-FMJ"
BETXR,QQ8609,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,0.0,18.0,040,P,P,"Same Model, Same Sess, JHP"
BETXR,QQ8732,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP-FMJ"
BFCAE,QQ5028,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:C,PG,20.0,38.0,038,P,G,"Same Model, Diff Sess, FMJ"
BFCAE,QQ5041,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PG,,,038,P,G,"Diff Model, FMJ-JHP"
BFCAE,QQ5334,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BFCAE,QQ5679,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, JHP-FMJ"
BFCAE,QQ5778,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ-JHP"
BFCAE,QQ5790,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,C:C,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, FMJ"
BFCAE,QQ5840,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Caliber, JHP-FMJ"
BFCAE,QQ5890,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, JHP"
BFCAE,QQ5973,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Mated,B:B,GG,60.0,78.0,9ML,G,G,"Same Model, Diff Sess, FMJ-JHP"
BFCAE,QQ6015,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, JHP"
BFCAE,QQ6175,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Make, FMJ-JHP"
BFCAE,QQ6328,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,P,G,"Same Model, Diff Sess, FMJ-JHP"
BFCAE,QQ6508,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BFCAE,QQ6570,Primary (Baseline),QQ,LeanID,Diff,,Match,QQ,Nonmated,A:B,PG,,,038,P,G,"Same Model, Diff Sess, FMJ"
BFCAE,QQ6770,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,C:C,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BFCAE,QQ6891,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Caliber, FMJ"
BFCAE,QQ6946,Primary (Baseline),QQ,LeanExcl,Easy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Make, JHP"
BFCAE,QQ7010,Primary (Baseline),QQ,ID,Diff,,Match,QQ,Mated,A:A,PP,50.0,68.0,038,P,P,"Same Model, Diff Sess, JHP"
BFCAE,QQ7200,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Make, FMJ-JHP"
BFCAE,QQ7243,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,50.0,68.0,040,G,G,"Same Model, Diff Sess, FMJ-JHP"
BFCAE,QQ7267,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, JHP"
BFCAE,QQ7316,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,C:C,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, JHP"
BFCAE,QQ7363,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,0.0,8.0,038,P,G,"Same Model, Same SubSess, FMJ"
BFCAE,QQ7450,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BFCAE,QQ7499,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,20.0,38.0,9ML,P,P,"Same Model, Diff Sess, JHP"
BFCAE,QQ7792,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ-JHP"
BFCAE,QQ7801,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:A,PG,,,040,P,G,"Same Model, Diff Sess, JHP"
BFCAE,QQ8034,Primary (Baseline),QQ,LeanID,Diff,,Match,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BFCAE,QQ8040,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Model, JHP"
BFCAE,QQ8141,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,B:B,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BFCAE,QQ8234,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, FMJ"
BFCAE,QQ8331,Primary (Baseline),QQ,LeanExcl,Easy,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, JHP"
BFCAE,QQ8498,Primary (Baseline),QQ,LeanExcl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,038,G,P,"Diff Make, JHP"
BFCAE,QQ8513,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Mated,A:B,PG,90.0,108.0,038,P,G,"Same Model, Diff Sess, JHP-FMJ"
BFCAE,QQ8609,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,0.0,18.0,040,P,P,"Same Model, Same Sess, JHP"
BFGNG,QQ5046,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP"
BFGNG,QQ5410,Primary (Baseline),QQ,ID,Diff,,Match,QQ,Mated,B:B,GG,0.0,8.0,9ML,G,G,"Same Model, Same SubSess, FMJ"
BFGNG,QQ5442,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,20.0,38.0,040,P,P,"Same Model, Diff Sess, FMJ"
BFGNG,QQ5675,Primary (Baseline),QQ,ID,Diff,,Match,QQ,Mated,B:B,GG,90.0,108.0,038,G,G,"Same Model, Diff Sess, JHP-FMJ"
BFGNG,QQ6303,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:C,PG,,,038,P,G,"Same Model, Diff Sess, FMJ"
BFGNG,QQ6305,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Same Model, Diff Sess, FMJ"
BFGNG,QQ7030,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ-JHP"
BFGNG,QQ7055,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, JHP"
BFGNG,QQ7622,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Caliber, JHP"
BFGNG,QQ7649,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BFGNG,QQ7781,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP-FMJ"
BFGNG,QQ7898,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BFGNG,QQ8064,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,30.0,48.0,9ML,P,G,"Same Model, Diff Sess, FMJ-JHP"
BFGNG,QQ8164,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,C:C,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BFGNG,QQ8546,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, JHP"
BFHXU,QQ5062,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, FMJ"
BFHXU,QQ5103,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BFHXU,QQ5129,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, JHP"
BFHXU,QQ5169,Primary (Baseline),QQ,LeanExcl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, FMJ-JHP"
BFHXU,QQ5235,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,040,G,P,"Diff Make, JHP"
BFHXU,QQ5351,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Model, JHP-FMJ"
